Lazurek,Mahala,O,5,70
Harvat,Stehlin,G,4,209
Tawwab,Trepanier,N,5,644
Peretti,Moag,L,5,269
Baggio,Hoskin,B,2,75
Chism,Yannayon,K,4,116
Sames,Shelburn,K,1,136
Stillman,Muterspaw,O,3,39
Charlebois,Saidi,O,3,308
Villaneda,Norrington,A,5,774
Hassin,Kupper,J,2,327
Waugaman,Heiliger,I,4,44
Herold,Donahoo,O,4,732
Hashbarger,Bisaillon,M,4,546
Mcdonagh,Verhulst,A,1,204
Bahrmasel,Blackstock,A,2,93
Nappi,Jakupcak,A,6,628
Singleterry,Muhs,E,1,579
Firenze,Donatello,B,4,102
Ravotta,Orsini,O,3,535
Vix,Jefferds,F,1,730
Bladen,Scifres,F,4,334
Nader,Natter,A,4,454
Letofsky,Vaneyck,K,2,49
Brochhausen,Bolognia,H,4,244
Bomaster,Hagemeyer,G,2,11
Nordine,Winterberg,L,3,79
Loughney,Tharnish,A,4,960
Ranes,Nitsche,M,2,687
Waltrip,Arra,Q,2,406
Durocher,Dominiquez,B,5,127
Holyoak,Klomp,A,3,872
Bushway,Adami,A,1,557
Elizabeth,Lozinski,N,3,41
Deffenbaugh,Iezzi,K,2,337
Schwalbe,Francour,H,4,200
Chiapetto,Dinovi,B,5,27
Lyau,Muetzel,O,2,466
Police,Schlembach,A,1,265
Goessl,Schnitzler,K,3,326
Dramis,Stavis,B,3,236
Caraig,Chaparro,D,1,698
Tedford,Mehner,A,7,245
Phippin,Gilsdorf,L,3,350
Peels,Swalley,G,1,616
Selitto,Ferrara,E,3,59
Boast,Riverman,D,5,199
Cesar,Landruth,D,3,731
Rosencrans,Chehebar,B,2,659
Quitero,Raptis,C,2,259
Speidel,Delaurentis,A,2,865
Sieberg,Overcast,B,3,539
Schauf,Leskovac,O,4,259
Paskell,Gutierres,L,5,249
Tymon,Betancourth,N,4,699
Panagos,Vandellen,B,1,53
Mortinez,Verba,B,4,06
Rasberry,Agredano,E,5,50
Vollucci,Dimarino,J,2,641
Lehew,Teig,K,5,343
Roby,Peppard,A,10,454
Frascella,Balles,Q,1,364
Joynson,Benesch,K,2,10
Spahr,Bullie,E,4,329
Swamm,Joler,H,5,437
Leaphart,Hamdan,E,5,585
Defrancesco,Ingwerson,F,1,660
Alpheaus,Iurato,N,3,486
Virgo,Hanold,G,5,286
Book,Gehron,C,1,594
Mckie,Irland,M,5,278
Mcfarlain,Deerman,D,5,740
Hershman,Loschiavo,G,2,66
Dummer,Brint,L,3,537
Chicca,Cropsey,A,9,622
Graceffo,Rothe,I,4,629
Widhalm,Yahn,E,5,734
Bens,Salley,A,5,757
Duitch,Douillet,M,1,180
Hite,Biasi,M,4,143
Sergio,Youla,F,4,411
Earle,Hutchinson,A,5,526
Vall,Stenquist,F,4,234
Villifana,Sorice,G,2,108
Schulke,Pajtas,D,2,621
Sosnowski,Lonn,H,3,582
Bailie,Vincenzo,B,5,216
Scherping,Simmoneau,K,4,601
Kasmarek,Benziger,H,5,138
Bleeck,Bresnahan,A,5,205
Glauner,Ricke,C,4,329
Headman,Carlston,F,2,394
Stilgenbauer,Marlar,C,5,18
Tisher,Buczynski,B,4,244
Felice,Emigholz,E,2,644
Gharing,Steinkirchner,L,1,82
Holweger,Filpo,O,4,181
Baradi,Serva,G,4,479
Sovey,Blore,F,3,353
Thode,Martowski,O,4,389
Goodwyn,Boulton,B,4,521
Musslewhite,Grham,C,3,152
Ewen,Tiro,A,7,842
Billings,Baily,F,4,694
Pinto,Velotta,K,2,183
Harrett,Steury,I,5,153
Heesch,Sgroi,C,4,717
Draffin,Falkowski,O,3,643
Tarrence,Legaspi,F,1,237
Goehringer,Shortes,E,2,315
Angevine,Sallas,E,4,397
Radick,Fricks,A,8,152
Bizzard,Breon,C,5,117
Gascoigne,Buttrick,Q,5,157
Warmington,Felty,E,3,740
Erlandson,Benham,J,3,717
Polfer,Warrell,L,5,361
Notowich,Welsch,C,1,300
Lynott,Kurtenbach,P,1,749
Mcelhiney,Testen,G,3,472
Orndorff,Darrah,D,3,540
Norwell,Smolik,A,5,334
Trew,Mountjoy,M,1,643
Rakyta,Tuft,I,3,659
Medlin,Delaluz,F,4,232
Fazzina,Linamen,P,2,521
Lama,Forro,I,2,531
Voisinet,Baisten,J,5,577
Spell,Krupinski,P,2,432
Blagman,Ahrns,N,2,51
Suiter,Hindman,K,2,662
Sharperson,Negri,F,4,65
Brohl,Duthie,I,5,705
Alto,Legaspi,Q,3,708
Sweaney,Kahaleua,A,8,891
Buzzard,Darsow,E,1,621
Sochan,Morren,Q,5,483
Barlow,Kading,I,4,79
Penberthy,Subramanian,A,3,430
Hierholzer,Mahurin,C,2,717
Moch,Shuff,M,3,38
Canak,Brierley,C,5,205
Goude,Francois,I,1,304
Struyk,Brewington,F,3,358
Vanderlaan,Segui,B,3,239
Waclawski,Lovaas,J,1,603
Mcrae,Poli,M,2,428
Hartage,Barroso,G,4,708
Vrable,Wrightsel,C,4,543
Nocon,Koloski,J,2,289
Orengo,Wendroth,C,1,699
Lovig,Picot,Q,2,732
Hisel,Binegar,A,6,285
Peek,Essinger,A,10,581
Sitterly,Belak,C,4,682
Brannam,Rerko,M,5,405
Faraldo,Habersham,D,1,59
Ayo,Sortland,A,2,867
Mcquaig,Kochevar,J,5,120
Denboer,Keil,D,1,11
Ellington,Byrer,A,5,212
Morelos,Mizer,K,5,593
Lawlis,All,Q,2,730
Ginsel,Husson,O,2,652
Flom,Mcbee,I,1,256
Kela,Askam,P,1,311
Eskins,Debruin,O,2,214
Vallangeon,Woline,Q,3,491
Ortaga,Frease,Q,2,710
Amidi,Requa,K,4,486
Razor,Poupard,K,3,62
Eriquez,Taboada,N,3,23
Piccioni,Santeramo,M,5,229
Vindiola,Colpetzer,N,5,462
Steckman,Kallal,A,2,364
Servi,Feeling,L,5,328
Harbour,Higney,O,1,540
Rudloff,Barley,Q,5,281
Stotesbury,Warneke,H,4,336
Swearengen,Gennaria,B,4,620
Harley,Luger,E,2,345
Mcvinney,Lezama,C,4,281
Camilo,Switcher,O,1,523
Strohschein,Specht,K,1,122
Heingartner,Waldrope,K,5,77
Klus,Whittie,F,2,371
Roop,Carp,J,1,64
Labbe,Trumble,P,2,437
Klavon,Conole,L,3,452
Widmaier,Raya,B,4,157
Roemen,Zorns,E,3,561
Larriva,Susan,Q,4,232
Holdsworth,Cadavid,G,4,328
Corelli,Ziemann,N,2,442
Sonier,Modlin,A,7,990
Balduf,Lorenzo,J,1,198
Lofgreen,Pecinousky,A,3,401
Vidra,Wechter,E,4,391
Corella,Knoble,D,3,689
Bringer,Vakil,F,1,268
Mitts,Thiele,I,2,115
Teper,Mccluer,N,4,492
Wallman,Goralski,G,3,209
Bentele,Clements,K,4,421
Kotecki,Gierke,K,5,518
Skoien,Waller,N,1,474
Lawver,Niland,C,3,355
Consolazio,Null,B,3,141
Phair,Seil,L,3,737
Heidtbrink,Bohman,G,5,330
Briden,Mangiaracina,A,5,474
Tempest,Feeback,B,5,14
Toti,Algood,M,3,103
Leung,Misiewicz,H,3,150
Weig,Gunnoe,E,1,122
Siwinski,Mcmichael,E,1,321
Raygoza,Tachauer,F,2,162
Stouch,Tice,L,1,704
Buterbaugh,Spraberry,F,5,168
Bousson,Guidetti,L,5,647
Smeathers,Leidecker,C,1,375
Piontek,Flitton,I,2,384
Parks,Bawek,L,3,116
Hittle,Mensen,B,4,34
Fourre,Roloson,N,5,204
Feinberg,Krahenbuhl,P,3,743
Bonelli,Vanderpoel,F,5,27
Bumba,Mohsin,O,4,427
Poppe,Witherow,M,2,343
Peace,Wesselman,H,5,250
Howenstine,Devor,E,4,180
Ploch,Persichetti,G,3,581
Gopen,Bargar,L,5,644
Montazami,Gonseth,J,2,323
Toddy,Durdan,E,2,440
Uher,Illes,J,3,555
Gassel,Hellenbrand,C,3,63
Gramby,Sanda,P,1,310
Durbin,Rahaman,P,3,517
Meixelberger,Cochrum,D,1,61
Westover,Tokihiro,C,4,136
Paravano,Melchiorre,J,3,452
Deed,Hartness,A,2,168
Stolpe,Diers,O,2,439
Lehoullier,Keely,H,4,15
Benedum,Kecker,E,4,668
Bassford,Cockayne,D,2,82
Moshos,Driggins,C,4,239
Epperheimer,Reichler,A,1,525
Badami,Arceo,H,1,491
Bozic,Caracci,Q,4,441
Lynady,Has,C,1,34
Oberdorf,Sumeriski,O,1,707
Hollibaugh,Wetterer,I,4,666
Rovack,Foxx,B,2,246
Cirino,Turley,H,3,115
Rushing,Garcia,F,1,572
Spalinger,Wolfenbarger,N,2,303
Lapointe,Aust,A,5,782
Sweet,Martinas,E,2,224
Sciabica,Berlin,H,5,220
Kossey,Ohanesian,O,2,650
Hardon,Capuano,H,1,692
Heizer,Dundas,E,1,104
Brosius,Voges,D,4,662
Trusler,Bridgette,D,2,199
Llams,Whitting,E,1,12
Borcuk,Beyah,A,3,568
Bertus,Eakle,O,5,249
Garnett,Sakal,M,1,663
Oldershaw,Hellenbrand,J,4,729
Depoyster,Fine,M,2,169
Frohling,Koria,G,1,101
Ras,Diamant,F,1,397
Granzin,Herdt,L,3,581
Lauden,Kusel,K,2,432
Fenelus,Minecci,G,2,472
Batton,Macmaster,H,2,172
Westbrooks,Lapuerta,L,2,696
Aylock,Natoli,E,3,404
Petges,Broege,B,3,331
Neto,Bowditch,Q,4,582
Censky,Callis,A,2,923
Nonu,Unnewehr,A,7,629
Krabbe,Shorten,E,5,554
Melino,Felber,A,4,64
Fuents,Byker,Q,5,314
Sheff,Walquist,J,3,35
Minchow,Conroy,P,3,425
Nogosek,Larowe,H,3,523
Silevinac,Schueren,Q,4,698
Schweinsberg,Radmacher,L,3,76
Bolt,Chevrier,J,3,104
Ortmeyer,Plainy,G,4,465
Bi,Loperena,Q,3,226
Ferraiolo,Oganesian,Q,1,744
Ancy,Modic,J,1,594
Foshay,Kalbfleisch,L,5,368
Shauf,Sterns,K,5,218
Romanov,Riester,L,3,712
Swentzel,Pulanco,I,4,553
Slemmons,Mccready,N,4,640
Kaut,Holthouse,O,5,182
Ballance,Culler,I,5,578
Ruyter,Footer,K,1,604
Picquet,Blankenbeckle,M,1,746
Betz,Fucillo,K,3,90
Falkenthal,Lidster,L,1,233
Savcedo,Moe,E,5,267
Breiland,Vanwieren,O,5,98
Giuffre,Sauby,O,1,306
Anfinson,Stimple,G,2,223
Nocek,Kirts,K,4,466
Amadio,Rumburd,A,3,98
Ulch,Edmonds,L,5,459
Galinoo,Melonson,H,2,214
Ficklin,Garneau,A,3,509
Spraggs,Mccanna,J,1,383
Hawker,Staudenmeier,C,1,656
Glory,Lorona,A,9,212
Schauble,Wombolt,Q,3,614
Seldomridge,Schulteis,Q,5,595
Swihart,Sayavong,A,6,145
Chalcraft,Alvia,O,2,605
Chevrette,Malicoat,F,3,220
Peck,Topper,I,2,20
Birkhimer,Herek,E,1,152
Mctighe,Mcadams,H,5,22
Leiding,Wearing,Q,2,02
Krejsa,Eagar,L,2,316
Hardnette,Goldston,A,1,34
Bussmann,Courington,A,1,610
Steinfeld,Soza,A,7,509
Plotz,Zulauf,H,1,30
Embry,Faehnle,J,3,646
Bonnel,Whitmyre,K,5,223
Frymark,Moothart,F,5,151
Moessner,Hauben,I,3,65
Kondo,Valentyn,J,3,572
Geberth,Osendorf,A,10,919
Burell,Seegar,J,1,65
Kandra,Strathmann,Q,4,355
Leaming,Bertagnoli,J,4,723
Pfefferkorn,Dreyfuss,E,1,500
Giczewski,Sansbury,J,2,665
Chatterson,Spira,M,3,107
Barnaba,Hoyt,E,5,240
Padarebones,Scarborough,H,4,689
Skonczewski,Thommarson,N,1,289
Thometz,Sifford,B,3,173
Neusch,Kartchner,F,2,39
Hippensteel,Bures,E,5,728
Aldredge,Santone,L,4,225
Bertuzzi,Waetzig,P,2,334
Villela,Whitmyre,O,3,70
Liversedge,Viars,A,4,633
Holdbrook,Jaskiewicz,C,2,363
Szyszka,Harmeyer,I,1,592
Spycher,Bossen,C,3,109
Patout,Trossbach,J,5,746
Harges,Atcher,F,1,710
Kretz,Dockus,K,4,603
Lengacher,Bedsaul,K,5,387
Rao,Kratz,E,4,493
Whalley,Botellio,B,1,268
Frint,Maffit,H,5,292
Meres,Rauschenbach,L,4,582
Koenig,Parter,G,1,475
Lacuesta,Ciancio,A,7,385
Rosengren,Melchor,A,6,976
Giboney,Svetz,I,1,397
Sikes,Warncke,D,3,10
Bono,Mcnease,C,3,138
Fitzrandolph,Sprewell,A,6,480
Shackelford,Janka,L,5,749
Fears,Alspaugh,B,4,657
Clavelle,Reppucci,F,3,615
Oravetz,Goeldner,F,1,419
Nachtrieb,Ureste,D,3,31
Lindblad,Saggio,G,3,267
Hoang,Urion,F,3,495
Osucha,Zeh,J,4,109
Bridgforth,Requarth,E,3,647
Hassenfritz,Saxon,L,4,419
Ormiston,Barakat,K,2,01
Branson,Lograsso,A,5,46
Weiderhold,Baruffa,C,1,487
Soders,Verhague,N,5,371
Bois,Corington,E,4,89
Leesman,Buyck,G,3,181
Vongxay,Foskett,G,3,592
Montana,Topick,A,9,452
Finkenbinder,Sanderford,E,4,639
Pascanik,Miltner,D,2,68
Flug,Mannina,F,3,579
Delvillar,Dasilua,A,7,238
Hissong,Kelii,N,4,467
Barranger,Kerry,G,4,650
Viveros,Nevilles,D,3,402
Kositzke,Lawall,I,2,160
Sek,Effron,G,4,718
Christiano,Kozak,A,2,779
Gershman,Vanclief,D,2,225
Cerasuolo,Klaass,L,3,273
Sulzen,Desmarias,N,5,404
Weingart,Barnell,Q,2,230
Duchemin,Marchell,C,2,452
Ellifritt,Konopski,L,3,672
Rapkowicz,Basulto,B,5,538
Vanderheide,Klingberg,P,2,649
Galford,Epping,J,4,85
Hepp,Swogger,J,4,54
Drugan,Wielgosz,B,3,519
Brinck,Vandale,I,1,511
Olano,Jagielski,J,4,176
Mackney,Orttenburger,A,6,487
Bardach,Hickey,A,1,407
Southerland,Pozos,E,4,160
Pexton,Petty,J,3,519
Tesoro,Dasilva,L,2,148
Helbling,Jurgenson,A,5,92
Chaplin,Hilding,L,5,750
Mickonis,Maciver,H,3,603
Barsoum,Wingett,K,4,498
Gip,Baken,G,1,160
Lacerda,Clish,K,1,734
Peelman,Huxley,O,3,306
Forsman,Vanderark,L,1,200
Section,Mcrorie,O,4,174
Vescio,Zahn,M,5,569
Mehtani,Schraub,N,4,10
Bartleson,Porras,I,2,638
Milanowski,Rockenbaugh,C,5,34
Gebbie,Rome,J,1,748
Hoglen,Lavern,B,3,372
Laferte,Stoker,M,5,346
Heimlicher,Mancillas,O,2,346
Mccurtain,Briand,B,3,557
Loesch,Durnil,A,2,696
Serrant,Laack,B,1,54
Mack,Chung,C,3,408
Vandersteen,Settlemire,P,3,472
Biddleman,Caballero,N,5,285
Lubrano,Thalls,M,4,329
Kunshier,Tranum,N,3,342
Benny,Spiry,G,1,36
Arline,Quann,J,4,282
Kolaga,Darby,N,5,142
Fesh,Casarz,B,3,145
Leonor,Splonskowski,D,2,678
Palagi,Sochocki,F,1,243
Feavel,Spacht,B,5,243
Hurwitz,Rigaud,I,1,31
Kohs,Petter,J,2,749
Chapin,Edwads,P,3,596
Strawhorn,Racko,J,1,16
Stutes,Arguijo,G,5,40
Byrnside,Tomanek,E,3,550
Seiders,Gividen,G,1,375
Egelston,Valin,A,10,303
Knepshield,Bellendir,A,2,616
Polley,Tiff,N,3,377
Calumag,Dunwiddie,E,1,334
Kearley,Yankovich,P,5,322
Goldfuss,Abatti,A,4,210
Toof,Gildon,B,3,351
Scarborough,Sauage,E,1,171
Neuberger,Benevides,O,1,68
Moonen,Lacaille,L,5,402
Rouge,Laughlin,Q,5,700
Bailon,Soja,C,4,728
Emard,Polselli,E,4,616
Motto,Desoto,P,3,556
Assante,Frankl,G,5,619
Astrologo,Himber,C,5,409
Tugwell,Targett,Q,1,218
Hennessy,Tatnall,D,1,545
Cantarella,Owings,A,3,639
Ruderman,Ventura,L,1,663
Krupp,Sitterly,E,1,681
Blankinship,Brugnoli,O,4,390
Scholnick,Fawbush,P,5,552
Schlau,Wedgeworth,K,2,158
Buzick,Xang,C,5,359
Fishel,Snelgrove,K,4,501
Ferro,Klahr,D,1,388
Cardova,Supplee,D,1,158
Lawes,Starghill,A,9,537
Flor,Hipple,P,4,29
Kraig,Morger,C,1,633
Torma,Krois,A,3,680
Stinehour,Abelar,H,3,254
Tusa,Lakey,D,3,507
Vandenheuvel,Delcolle,Q,1,619
Pebbles,Ruge,A,7,613
Sponseller,Veltz,D,1,575
Almand,Mecham,E,2,694
Pahmeier,Drehobl,J,3,478
Monfore,Schoeninger,C,3,700
Millott,Wanda,G,3,694
Broome,Alberts,A,3,851
Strid,Dufort,H,4,80
Hohnson,Farwick,C,4,269
Hoyland,Latus,E,4,475
Rasher,Refsal,H,3,259
Sessum,Dardashti,M,3,276
Tomash,Grossklaus,E,2,659
Saborio,Korzyniowski,I,2,439
Nati,Ruediger,A,3,753
Brislin,Sadbury,G,4,452
Oare,Sumpter,I,2,587
Lovings,Hine,K,4,190
Shankin,Dutremble,B,3,688
Apolito,Bartucca,A,10,614
Lashway,Barickman,A,1,299
Lajara,Stiller,D,2,555
Letters,Beltrami,C,2,606
Mollo,Salamon,M,2,156
Lesso,Clure,A,8,167
Goates,Esterbrook,A,1,144
Healy,Farino,Q,3,643
Meltzer,Rockafellow,L,5,64
Ott,Saggione,F,3,706
Rueluas,Cordone,K,5,744
Tolle,Strausberg,P,2,496
Hordyk,Popkin,P,1,518
Moscardelli,Navarra,L,1,636
Shasteen,Urquhart,D,5,446
Ehlke,Rzucidlo,N,2,492
Sandercock,Castilla,A,10,735
Mendiola,Ottey,N,3,321
Constant,Genzone,E,1,531
Gillespi,Palomaki,N,4,571
Medeiros,Wisler,L,2,497
Subler,Louvier,A,7,603
Morain,Seebaum,B,1,92
Shedden,Sito,B,1,141
Padmanabhan,Lindel,C,4,106
Thelin,Tim,F,1,118
Kennis,Bristol,A,1,319
Schacherer,Denger,D,4,458
Pines,Chasten,K,1,449
Oare,Prest,A,5,870
Rosentrance,Howland,L,5,100
Betance,Martorell,A,5,795
Caston,Feight,G,2,682
Lembrick,Rifkin,F,5,51
Steller,Plumlee,I,2,262
Dragan,Bayas,F,5,136
Heidelberger,Hinajosa,A,9,422
Busenbark,Ripperger,G,5,715
Bullo,Noblin,F,5,238
Bochenek,Amack,K,3,174
Kovatch,Shippee,Q,5,109
Kimball,Hnot,D,5,679
Hendon,Kearby,J,2,305
Rahaim,Berkey,C,2,592
Pomar,Levasseur,L,2,654
Naveed,Aguilar,A,2,266
Molaison,Figarsky,M,4,242
Bakalars,Rann,A,4,383
Nevins,Garivay,N,2,521
Leviton,Dom,F,4,750
Kershner,Hannegan,O,3,398
Valenzuela,Villafuerte,J,4,31
Rood,Stopka,M,2,60
Forquer,Pimple,J,3,257
Sabourin,Skolfield,Q,3,500
Toto,Steifle,I,1,395
Wanke,Bramall,A,1,768
Demski,Roses,J,5,430
Ryser,Meullion,A,9,758
Hugley,Grivna,A,4,780
Angilletta,Boyett,H,1,409
Nahrwold,Sabino,A,6,792
Aquas,Vignola,E,3,13
Chor,Chrabaszcz,J,5,87
Nugent,Skibisky,M,1,253
Liccione,Orrison,O,4,664
Russi,Corsaut,M,5,160
Swecker,Freshley,F,5,405
Milosch,Sarks,H,1,243
Trenholm,Pinkerman,A,5,904
Sneider,Haaga,A,6,259
Philippon,Sagers,A,3,948
Kincaide,Barthlow,B,2,389
Reams,Zerom,A,7,895
Langworthy,Pioli,M,2,355
Banecker,Abubakr,O,5,558
Carabez,Coia,Q,4,223
Vigus,Keihl,J,3,643
Moyet,Wonser,L,1,108
Steinger,Mehlig,I,2,48
Mohsin,Schmatz,O,2,161
Komara,Filarecki,G,5,307
Webre,Dimeglio,M,1,613
Kayrouz,Mehdi,K,4,505
Medlin,Larcher,B,5,453
Penas,Swickard,N,1,196
Schlabach,Griesi,D,4,141
Bodenstein,General,A,6,736
All,Delacy,P,4,165
Budke,Chilton,A,1,652
Trial,Escalet,M,3,734
Oritz,Hillers,F,3,427
Barientos,Hoenstine,G,3,510
Keithly,Abdelrahman,Q,2,574
Anctil,Lenske,Q,1,170
Legrand,Gilger,B,1,05
Hennigh,Frasca,A,6,660
Garmire,Hermens,L,1,692
Vizcarrondo,Layton,K,5,673
Trenton,Eben,G,5,356
Breidel,Trezise,A,10,458
Tolin,Crisanti,E,5,270
Kolat,Ifie,P,4,117
Chronis,Seidenbecker,O,3,31
Simmering,Ruda,K,4,51
Costella,Tammen,L,4,649
Olarte,Suing,Q,3,200
Nolette,Boerger,C,5,98
Chenault,Guempel,G,3,677
Night,Kunz,P,4,528
Edmonds,Saez,P,3,414
Gorbet,Kindle,J,2,132
Laberge,Mcculla,E,1,362
Lineman,Maisey,Q,2,723
Callender,Harl,E,5,335
Spaugh,Corban,C,1,734
Lenski,Mapalo,A,3,151
Nickson,Wafer,O,1,377
Sundquist,Lazcano,P,4,478
Rawdon,Melero,I,2,71
Bardoner,Pinell,I,3,174
Whack,Ayotte,G,5,728
Vere,Radakovich,Q,2,140
Arietta,Arzola,N,5,122
Lothringer,Aites,K,5,697
Levron,Crisson,C,5,66
Balderree,Klicka,D,4,42
Muno,Rouzer,A,6,522
Kilstofte,Atamian,Q,4,572
Stiff,Holdt,G,5,607
Stumpe,Petigny,A,8,84
Scovil,Zicherman,I,1,509
Neece,Effron,Q,5,130
Canute,Marinelli,B,3,443
Weakley,Cappiello,N,5,68
Christian,Baragar,M,3,585
Sprinkles,Lian,Q,1,421
Metzgar,Schuckers,K,5,13
Hinkle,Klinnert,D,2,716
Duntley,Beekman,H,4,120
Antrican,Henwood,A,7,29
Namer,Margolin,M,5,129
Brogren,Mcloud,Q,5,499
Ring,Chenail,F,5,500
Siciliano,Sheerin,N,3,58
Wetsel,Vasi,E,4,323
Munder,Vojtko,B,1,147
Hilleary,Averitte,I,5,290
Pettay,Downton,A,9,670
Wichern,Ashwood,D,5,604
Allemand,Scialpi,C,2,642
Cravens,Glas,N,4,243
Kimmel,Dansby,A,10,140
Flugence,Thigpin,C,2,403
Bartch,Villetas,O,4,342
Bonaparte,Nasti,G,1,165
Lennis,Crego,E,5,470
Vise,Callihan,H,5,221
Sultani,Reiff,D,2,155
Fehribach,Spells,N,2,123
Sawczyszyn,Moscoso,H,5,478
Vasconez,Simi,P,5,58
Eikleberry,Haefele,O,4,31
Ezekiel,Montijo,C,3,316
Sillitoe,Zitzelberger,G,4,162
Lardizabal,Hodgkinson,C,4,97
Rought,Semrau,Q,3,204
Binker,Skar,G,2,484
Gatz,Steagell,D,3,153
Rzucidlo,Navarez,H,3,258
Bottgenbach,Sandefer,I,2,297
Kanish,Fiermonte,O,2,169
Ramjhon,Mcleon,F,5,341
Whiley,Nations,E,4,74
Seller,Valerie,N,4,145
Huckabone,Schiller,C,1,318
Candle,Bonjour,K,2,465
Castillo,Bryson,K,4,180
Ramerez,Resch,A,3,307
Amirian,Rentoulis,E,1,395
Feild,Husser,P,4,56
Toolsiram,Hubble,A,8,937
Fioretti,Odonovan,K,5,254
Pennachio,Vargo,N,4,705
Medici,Leonardis,D,5,103
Mcquitty,Shintaku,P,5,309
Bonenfant,Terada,G,2,530
Cagey,Ballato,Q,5,671
Samay,Storto,G,3,262
Tambunga,Carattini,O,3,375
Bramel,Tolden,D,1,348
Lagant,Denman,Q,1,711
Gbur,Nafziger,N,5,87
Ashaf,Lineman,A,1,306
Almodova,Cake,G,2,205
Schnelzer,Nealis,A,2,111
Gendler,Whobrey,L,5,226
Cranford,Garasha,F,5,700
Sipla,Tunis,H,5,228
Littleton,Bitner,A,1,317
Antwine,Easter,Q,4,732
Lagman,Farese,N,2,306
Cannedy,Speis,O,3,185
Leven,Alphonse,O,5,492
Kurtenbach,Aughtry,P,3,135
Lax,Wink,F,5,06
Sterker,Teagle,H,3,190
Corron,Smestad,B,4,231
Kittleson,Miyagawa,B,3,220
Michaux,Scherler,A,9,40
Spoerer,Faur,I,4,258
Garrod,Puccia,J,1,323
Ondrusek,Thie,M,1,462
Lardieri,Leffel,L,3,41
Frame,Golebiewski,G,5,192
Scorzelli,Duman,E,2,658
Teaff,Capuchin,O,2,93
Hootman,Kohrt,E,1,498
Bertovich,Karol,N,5,73
Laxton,Fasbender,A,2,8
Bruzas,Rabalais,M,4,151
Epps,Jamer,C,1,99
Gesick,Kronemeyer,A,7,712
Thammorongsa,Galvis,F,5,145
Glassel,Riester,O,2,11
Demaria,Perrette,J,3,60
Kuca,Mcgurk,A,2,341
Holdt,Touchstone,H,5,748
Pepitone,Pinciaro,A,10,114
Nordell,Fossa,J,1,45
Bradshaw,Morrow,I,3,643
Eischens,Scherrman,K,4,43
Baxter,Maxfield,G,4,92
Nellums,Defina,G,2,88
Hardester,Moncrieffe,K,3,103
Tsukamoto,Bufford,G,2,608
Heyduck,Breau,G,1,583
Munno,Vandegriff,G,5,570
Boshell,Kauahi,F,3,242
Muros,Theil,H,5,254
Siburt,Wiens,B,1,727
Laidler,Hagene,M,3,726
Gameros,Kaper,E,3,269
Steil,Ballengee,J,1,124
Ganis,Sidelinger,A,6,364
Brusseau,Depinto,B,4,713
Sphon,Baza,D,1,682
Depierre,Hower,H,5,651
Grassano,Savage,A,3,861
Miyake,Gaus,C,2,594
Lelacheur,Buoy,A,9,526
Correla,Fusilier,H,1,83
Meharg,Lackland,F,4,624
Ginther,Sherville,M,5,408
Amber,Tisdale,I,4,345
Meadville,Oreily,N,2,199
Duffer,Crance,F,4,119
Skursky,Kaushal,A,4,133
Romenesko,Cherrier,G,5,102
Foley,Boker,D,3,71
Chadick,Hohney,J,4,454
Honahnie,Zwiefel,F,4,94
Ehrhardt,Theophilus,F,5,336
Damboise,Soberanes,Q,4,84
Gawron,Hamberg,E,4,459
Holzmiller,Ocha,N,3,477
Blasingame,Callis,F,2,312
Kvilhaug,Garren,O,2,287
Sengstock,Tharaldson,H,2,592
Birchall,Vescovi,H,3,502
Steine,Ferracioli,C,4,721
Herke,Secky,L,5,85
Medlock,Jucean,Q,3,343
Stoglin,Sterle,C,2,191
Bumpus,Bosh,M,5,130
Meisenheimer,Turrubiartes,E,5,329
Molyneux,Dyson,L,1,510
Fricks,Bridges,J,4,553
Folkens,Vukovich,A,5,253
Bigas,Middaugh,A,5,231
Keely,Gosch,Q,2,450
Laurenceau,Podesta,A,5,527
Streck,Mainguy,K,4,71
Tytler,Puotinen,I,1,532
Gatliff,Eguchi,K,3,511
Merrih,Spirk,B,3,262
Golson,Haselhuhn,L,3,653
Narkevicius,Szala,C,4,212
Limbo,Walterson,F,5,671
Susko,Baragona,P,2,61
Captain,Glas,L,5,180
Petillo,Sporich,A,2,671
Mehan,Derflinger,G,1,611
Bagg,Rhody,F,2,578
Kofoed,Kapke,Q,5,330
Engebretson,Bickel,N,5,716
Gourley,Erker,A,6,708
Brannock,Bonnell,K,4,139
Midcap,Heist,C,1,623
Kobak,Knupke,E,4,340
Catania,Kauahi,N,3,728
Kindig,Weaks,M,3,627
Hellstrom,Grimm,L,2,168
Luangrath,Davison,F,2,253
Meinsen,Dallavalle,Q,4,71
Hershberger,Buza,C,2,154
Moline,Settimo,O,1,601
Hupper,Rocquemore,H,3,544
Hommerding,Delduca,M,1,642
Holsworth,Mcmanigal,A,6,205
Enriques,Zomberg,C,5,466
Chhour,Escorza,H,1,644
Kepner,Burgraff,Q,5,443
Rumble,Strose,H,3,370
Stoudemire,Garden,A,4,101
Kurelko,Mullaney,E,1,292
Walstrom,Westmoreland,H,5,612
Forti,Rabold,P,4,682
Toepel,Sherod,J,5,253
Dugo,Mosholder,M,4,482
Lamudio,Navedo,F,1,104
Peaker,Izumi,J,4,539
Vanderwall,Groff,G,2,438
Buza,Stevenson,Q,2,523
